height,Model,Scenarios,Ensemble,Final year,slope,intercept,r_value,p_value,std_err,Time Span
TLS,CanESM5,SSP1-1.9,r7i1p2f1,2032,-0.02443930342727065,263.35655113444005,-0.6887612229840075,0.027620747597696192,0.009095071458494013,10 years
TLS,CanESM5,SSP1-1.9,r7i1p2f1,2027,-0.01244009949451197,239.07202605457755,-0.2893955713542889,0.6367399541735469,0.023756277389446447,5 years
TLS,CanESM5,SSP1-1.9,r6i1p2f1,2042,-0.0026143608540402236,219.14619191724134,-0.17112514828164233,0.4706844403360734,0.003547819995676773,20 years
TLS,CanESM5,SSP1-1.9,r6i1p2f1,2037,-0.010222044316144261,234.57489456697044,-0.48603051177343615,0.06622337861479811,0.0050978268633496086,15 years
TLS,CanESM5,SSP1-1.9,r6i1p2f1,2032,-0.027547691398356475,269.689114415844,-0.773866996281531,0.008618851298593641,0.007971065775263478,10 years
TLS,CanESM5,SSP1-1.9,r6i1p2f1,2027,-0.03825146739467016,291.34627902450706,-0.7190913219875472,0.1709927199593628,0.02134201776183152,5 years
TLS,CanESM5,SSP1-1.9,r6i1p1f1,2042,0.005074693072033879,203.56229512900998,0.2938443313387582,0.2085789405290392,0.003890876529311498,20 years
TLS,CanESM5,SSP1-1.9,r6i1p1f1,2037,0.00331831852280402,207.12515302587005,0.13318497417660496,0.6360769238905388,0.006848647023061918,15 years
TLS,CanESM5,SSP1-1.9,r6i1p1f1,2032,-0.020607492093901066,255.61569573831915,-0.6289417522697472,0.051414328854839354,0.009006240588271304,10 years
TLS,CanESM5,SSP1-1.9,r6i1p1f1,2027,-0.029330856220545345,273.26026806588067,-0.8291469282091344,0.08256814209631265,0.011417428728540024,5 years
TLS,CanESM5,SSP1-1.9,r5i1p2f1,2042,-0.0015325976241363202,216.9543118661585,-0.10025150291172384,0.6740966214199311,0.003585151837826439,20 years
TLS,CanESM5,SSP1-1.9,r5i1p2f1,2037,-0.0034975216396931938,220.93961902288993,-0.15201722943639814,0.5886157567442287,0.006306943236562879,15 years
TLS,CanESM5,SSP1-1.9,r5i1p2f1,2032,-0.023083127590334044,260.6360701692567,-0.7000046299177578,0.024205000293567622,0.008325897774022987,10 years
TLS,CanESM5,SSP1-1.9,r5i1p2f1,2027,0.0009749889664931289,211.93248225267897,0.019867973340393152,0.9747049750216866,0.028326947147643645,5 years
TLS,CanESM5,SSP1-1.9,r5i1p1f1,2042,-0.0030586709260436045,220.048795071281,-0.20097471199337985,0.39552935964183955,0.0035140042389050627,20 years
TLS,CanESM5,SSP1-1.9,r5i1p1f1,2037,-0.00514435599446555,224.28026013633547,-0.22732102137024793,0.415197452193386,0.006112211513948536,15 years
TLS,CanESM5,SSP1-1.9,r9i1p2f1,2042,0.0020278768246127466,209.72610265018636,0.16428305220894102,0.48886523625960654,0.002869930957851132,20 years
TLS,CanESM5,SSP2-4.5,r10i1p2f1,2027,-0.031965819281435874,278.60855980903466,-0.6805004550796061,0.2060838849287028,0.01987244170512675,5 years
TLS,CanESM5,SSP2-4.5,r10i1p2f1,2032,-0.0274369046756719,269.4335969407515,-0.8544211701062364,0.0016421461547770284,0.00589890525700288,10 years
TLS,CanESM5,SSP2-4.5,r10i1p2f1,2037,-0.008663710410405149,231.38517756798117,-0.4246219044066206,0.11465257802123556,0.005123377166409532,15 years
TLS,CanESM5,SSP2-4.5,r14i1p1f1,2027,-0.05310297330228764,321.4856514817922,-0.7254191179893871,0.16542046307660593,0.029090532087845587,5 years
TLS,CanESM5,SSP2-4.5,r13i1p2f1,2042,-0.008749625311224876,231.6199153776566,-0.489202912689486,0.02859152746110331,0.0036767602627540584,20 years
TLS,CanESM5,SSP2-4.5,r13i1p2f1,2037,-0.009306168291356949,232.74758786320874,-0.3660214425251601,0.17968066329519053,0.006562340192280284,15 years
TLS,CanESM5,SSP2-4.5,r13i1p2f1,2032,-0.024804691049506333,264.1570709901946,-0.6212170411634135,0.055236310745005346,0.011062703279618358,10 years
TLS,CanESM5,SSP2-4.5,r13i1p2f1,2027,-0.009704749168687955,233.59131448187122,-0.14268609520041742,0.8189447760090408,0.03886650056844003,5 years
TLS,CanESM5,SSP2-4.5,r13i1p1f1,2042,-0.010137115912984319,234.44714515548415,-0.5421334617482484,0.013535816468885895,0.00370341498340389,20 years
TLS,CanESM5,SSP2-4.5,r13i1p1f1,2037,-0.005349579028556052,224.73544662445536,-0.2510490085203881,0.3667736699629299,0.005720754126485003,15 years
TLS,CanESM5,SSP2-4.5,r13i1p1f1,2032,-0.02722106986384788,269.0585443286805,-0.7405890859061803,0.01428666116431856,0.008732229457372398,10 years
TLS,CanESM5,SSP2-4.5,r13i1p1f1,2027,-0.04423387596552857,303.50668134090745,-0.7877159308120956,0.11359867785907965,0.019972512275991002,5 years
TLS,CanESM5,SSP2-4.5,r12i1p2f1,2042,-0.0068561035727482565,227.76805046325234,-0.47211267942553237,0.035572475979837696,0.003017425768405899,20 years
TLS,CanESM5,SSP2-4.5,r14i1p1f1,2037,-0.014850792009618629,243.9956535150654,-0.5464505002145958,0.03505786174110846,0.006312588350659165,15 years
TLS,CanESM5,SSP2-4.5,r12i1p2f1,2037,-0.007853062511629054,229.79054635143515,-0.38681586187030637,0.15435249704930465,0.005192397832354314,15 years
TLS,CanESM5,SSP2-4.5,r12i1p2f1,2027,-0.0006787054931464809,215.2739408975777,-0.015760121938102545,0.9799344202368451,0.02486034901580232,5 years
TLS,CanESM5,SSP2-4.5,r12i1p1f1,2042,-0.0022265254243007703,218.35672390999878,-0.1605665758608194,0.49888334539787593,0.0032260004108010734,20 years
TLS,CanESM5,SSP2-4.5,r12i1p1f1,2037,-0.00396359229733808,221.88008530723545,-0.19532260315621164,0.48541563022762735,0.00551973544577884,15 years
TLS,CanESM5,SSP2-4.5,r12i1p1f1,2032,-0.02196451745978617,258.3611877160386,-0.6630032279320816,0.036657502104300105,0.008768401888225067,10 years
TLS,CanESM5,SSP2-4.5,r12i1p1f1,2027,-0.04328236062389408,301.5223725947308,-0.6860999844845553,0.20087836249053112,0.026497215211951027,5 years
TLS,CanESM5,SSP2-4.5,r11i1p2f1,2042,-0.009454947229184456,233.02747600160143,-0.5557760153088477,0.010948184761823973,0.003333478002941385,20 years
TLS,CanESM5,SSP2-4.5,r11i1p2f1,2037,-0.014247019925139982,242.74471543806695,-0.5927917668770004,0.019863471371173166,0.005368314718261331,15 years
TLS,CanESM5,SSP2-4.5,r11i1p2f1,2032,-0.03663637066439705,288.11702962671694,-0.91486003411938,0.0002072218065633992,0.005716734835354785,10 years
TLS,CanESM5,SSP2-4.5,r11i1p2f1,2027,-0.02994969416021718,274.5745130159923,-0.6178770605444329,0.2667025466044259,0.022004120078186255,5 years
TLS,CanESM5,SSP2-4.5,r10i1p2f1,2042,-0.00705061184056424,228.11419282811386,-0.4994123812772725,0.024966571473448232,0.002882915058487791,20 years
TLS,CanESM5,SSP2-4.5,r12i1p2f1,2032,-0.01681051871240129,247.94316394800984,-0.49569041000941205,0.14512470471769268,0.01041346045312519,10 years
TLS,MIROC6,SSP2-4.5,r7i1p1f1,2037,-0.007394506451013934,226.88913848854577,-0.25939592910976184,0.35051073822873413,0.007635694601168239,15 years
TLS,CanESM5,SSP3-7.0,r25i1p2f1,2037,-0.009007628504941424,232.14606166361312,-0.4032313712233074,0.13612930071906448,0.005669595993987662,15 years
TLS,MIROC6,SSP2-4.5,r8i1p1f1,2027,-0.017860747697071133,248.08659239586507,-0.3035178442196897,0.6195674036806488,0.032371905709443545,5 years
TLS,MIROC6,SSP3-7.0,r39i1p1f1,2032,-0.03248648178322339,277.69184685136696,-0.7544346761326501,0.01168389879790149,0.00999282235605873,10 years
TLS,MIROC6,SSP3-7.0,r39i1p1f1,2037,-0.013849249933579394,239.92973914896652,-0.49916398528558303,0.058185192134434724,0.006667817109971651,15 years
TLS,MIROC6,SSP3-7.0,r39i1p1f1,2042,-0.006199669215832367,224.41654813813335,-0.31747636259166223,0.1725754207202667,0.0043646671930405445,20 years
TLS,MIROC6,SSP3-7.0,r3i1p1f1,2027,-0.09545736608421294,405.2192740779675,-0.9022923394850826,0.03612078116419388,0.026333251455628637,5 years
TLS,MIROC6,SSP3-7.0,r3i1p1f1,2032,-0.03349271028823527,279.76014171130345,-0.6694545407015814,0.03422997436914084,0.013139750063354865,10 years
TLS,MIROC6,SSP3-7.0,r3i1p1f1,2037,-0.01055274344379354,233.26600234405475,-0.3166433103066751,0.25020191941324327,0.008767609126511523,15 years
TLS,MIROC6,SSP3-7.0,r3i1p1f1,2042,-0.009156807012313875,230.43439267633318,-0.405123413592241,0.07639627210127474,0.004870697279656097,20 years
TLS,MIROC6,SSP3-7.0,r40i1p1f1,2027,-0.04213678407895145,297.2573647052578,-0.4022575262463847,0.5019985894826695,0.055369108247374114,5 years
TLS,MIROC6,SSP3-7.0,r40i1p1f1,2032,-0.03060495422787374,273.89748606252823,-0.6459083518606147,0.043646279079540815,0.012788997626728176,10 years
TLS,MIROC6,SSP3-7.0,r40i1p1f1,2037,-0.01002267300943365,232.18077726774334,-0.35562366010698243,0.19330588542236368,0.007305679250894387,15 years
TLS,MIROC6,SSP3-7.0,r39i1p1f1,2027,-0.061881243037439054,337.20073730312987,-0.8287119284686106,0.08287794480376898,0.024128538690939814,5 years
TLS,MIROC6,SSP3-7.0,r40i1p1f1,2042,-0.005757052062389149,223.52876073586305,-0.29738669192820166,0.20288872075033879,0.004356475535696665,20 years
TLS,MIROC6,SSP3-7.0,r41i1p1f1,2032,-0.025795222709845432,264.14990164296626,-0.5524132430352335,0.0977407083257138,0.013761712813252657,10 years
TLS,MIROC6,SSP3-7.0,r41i1p1f1,2037,-0.0031532599556003656,218.2536014382039,-0.09644833531785854,0.7323998822217397,0.009025347755216155,15 years
TLS,MIROC6,SSP3-7.0,r41i1p1f1,2042,-0.0015391762419206306,214.97441833231284,-0.06284274201069699,0.7923925787337431,0.005761528498312333,20 years
TLS,MIROC6,SSP3-7.0,r42i1p1f1,2027,0.02522124795374339,160.87800275776863,0.4111671994080105,0.4916351210080243,0.032282913044977234,5 years
TLS,MIROC6,SSP3-7.0,r42i1p1f1,2032,-0.018749587411976985,249.88447844261736,-0.4009133176587239,0.2508893924124437,0.015147700286610435,10 years
TLS,MIROC6,SSP3-7.0,r42i1p1f1,2037,-0.012747155727446214,237.71299276514594,-0.4268726765434736,0.1125381072021354,0.007489648321779638,15 years
TLS,MIROC6,SSP3-7.0,r42i1p1f1,2042,-0.0072890185356275,226.64647612271548,-0.31739490741421084,0.17269168608888394,0.005133051244792764,20 years
TLS,MIROC6,SSP3-7.0,r43i1p1f1,2027,-0.010220242980216199,232.57149500775282,-0.2413575465630738,0.6957042626984462,0.023725027612385978,5 years
TLS,MIROC6,SSP3-7.0,r43i1p1f1,2032,-0.021233059666955836,254.87366886784906,-0.5957964441483313,0.06912706774931524,0.010119486867669855,10 years
TLS,MIROC6,SSP3-7.0,r43i1p1f1,2037,-0.004292492600346216,220.53575834521766,-0.17737429909580318,0.5271146239870925,0.0066054985154250885,15 years
TLS,MIROC6,SSP3-7.0,r41i1p1f1,2027,-0.02029241284922705,253.02980895107657,-0.27766292501485673,0.6510653051359423,0.04053528839036931,5 years
TLS,MIROC6,SSP3-7.0,r43i1p1f1,2042,-0.003151452975804372,218.22139489056113,-0.18239300358163638,0.44150452342758584,0.004004235657388651,20 years
TLS,MIROC6,SSP3-7.0,r38i1p1f1,2042,-0.005128450378884579,222.25581871971156,-0.2141195023162641,0.3646760211484691,0.005514455714323391,20 years
TLS,MIROC6,SSP3-7.0,r38i1p1f1,2032,-0.0420826860658973,297.15310670264626,-0.7270198068281721,0.017205877987501946,0.014051621518428288,10 years
TLS,MIROC6,SSP3-7.0,r32i1p1f1,2042,-0.0031751856149330716,218.2468193297825,-0.147566430168564,0.534692920011681,0.005016080347729426,20 years
TLS,MIROC6,SSP3-7.0,r33i1p1f1,2027,0.00292945741411188,205.98967673240378,0.041552881841946,0.947108456762604,0.04066775073582719,5 years
TLS,MIROC6,SSP3-7.0,r33i1p1f1,2032,-0.019548381862322783,251.48690778534686,-0.43551228814962833,0.2083781332090795,0.014285521878330704,10 years
TLS,MIROC6,SSP3-7.0,r33i1p1f1,2037,-0.00729088017287499,226.63824168234856,-0.2598377045478052,0.3496613775939481,0.007514963807948612,15 years
TLS,MIROC6,SSP3-7.0,r33i1p1f1,2042,-0.005518122289813931,223.0418603586351,-0.2900674657297848,0.21476116016341945,0.004291121374311179,20 years
TLS,MIROC6,SSP3-7.0,r34i1p1f1,2027,-0.04242097387009949,297.8798300302901,-0.34967170724576807,0.5640310647870386,0.06562055655219212,5 years
TLS,MIROC6,SSP3-7.0,r34i1p1f1,2032,-0.03475102523228374,282.3193199578503,-0.5545611540469102,0.09617255082417678,0.018436188218587148,10 years
TLS,MIROC6,SSP3-7.0,r34i1p1f1,2037,-0.01368023060976325,239.61644973540575,-0.3608943395242463,0.1863184172225604,0.00980483315267414,15 years
TLS,MIROC6,SSP3-7.0,r34i1p1f1,2042,-0.008912588372350903,229.94424786226443,-0.34724110681004916,0.13360122595432233,0.005673297084172892,20 years
TLS,MIROC6,SSP3-7.0,r35i1p1f1,2027,-0.09046678318041756,395.1095879583113,-0.9267961218415663,0.023512988779848004,0.02116553444828695,5 years
TLS,MIROC6,SSP3-7.0,r38i1p1f1,2037,-0.010205042641347715,232.5496821609464,-0.3042766523953035,0.27018796691015523,0.008860896566807804,15 years
TLS,MIROC6,SSP3-7.0,r35i1p1f1,2032,-0.0411907259632449,295.3503591484124,-0.674613306843652,0.032369053024822576,0.015935170416919886,10 years
TLS,MIROC6,SSP3-7.0,r35i1p1f1,2042,-0.005727558661091689,223.46530135187407,-0.23618160040121672,0.3161012037853305,0.005554224473377063,20 years
TLS,MIROC6,SSP3-7.0,r36i1p1f1,2027,-0.04589289844362554,304.809829237197,-0.6014327680853897,0.28329855564920337,0.03519677923337087,5 years
TLS,MIROC6,SSP3-7.0,r36i1p1f1,2032,-0.02716452214539645,266.9032069700333,-0.5892536038001942,0.07303803651499911,0.013168560769181523,10 years
TLS,MIROC6,SSP3-7.0,r36i1p1f1,2037,-0.008192043128022113,228.45888070908376,-0.2655750521903624,0.33873534217605816,0.008248043476343857,15 years
TLS,MIROC6,SSP3-7.0,r36i1p1f1,2042,-0.003964639405582237,219.88775162183038,-0.18292628305642059,0.440147447568229,0.005022278498129076,20 years
TLS,MIROC6,SSP3-7.0,r37i1p1f1,2027,-0.011176231712002506,234.54808021754857,-0.24762968570752514,0.6879607074100065,0.02524589310792854,5 years
TLS,MIROC6,SSP3-7.0,r37i1p1f1,2032,-0.025200102471666243,262.9429770071323,-0.536004225017501,0.11025698155545448,0.014032734823094133,10 years
TLS,MIROC6,SSP3-7.0,r37i1p1f1,2037,-0.007272077395868287,226.60812751357872,-0.23746218521904605,0.39410962476768063,0.008250666202534344,15 years
TLS,MIROC6,SSP3-7.0,r37i1p1f1,2042,-0.005599750524952774,223.21401550613683,-0.2514057015776448,0.28497112589423435,0.005081356039591604,20 years
TLS,MIROC6,SSP3-7.0,r38i1p1f1,2027,-0.0727541101920707,359.25685142244834,-0.7986568005197838,0.10511569654278613,0.03165041048879761,5 years
TLS,MIROC6,SSP3-7.0,r35i1p1f1,2037,-0.013356566741036803,238.93877242138376,-0.370810884531001,0.17362131641101655,0.009277907992922012,15 years
TLS,MIROC6,SSP3-7.0,r44i1p1f1,2027,-0.08791119012117861,389.9177474708841,-0.8072828994380967,0.09856971979975399,0.037104875209276106,5 years
TLS,MIROC6,SSP3-7.0,r44i1p1f1,2032,-0.0380972111557779,289.0793180096129,-0.6987828177271016,0.024561311576368493,0.013788428598906478,10 years
TLS,MIROC6,SSP3-7.0,r44i1p1f1,2037,-0.012285196787423302,236.77095396810887,-0.35525143023365996,0.19380566001222427,0.008965607808009824,15 years
TLS,MIROC6,SSP3-7.0,r50i1p1f1,2042,-0.004177572939307612,220.3114424463884,-0.22443136787658055,0.34146615395011315,0.004275447458004959,20 years
TLS,MIROC6,SSP3-7.0,r5i1p1f1,2027,0.007744675332625662,196.21592661838872,0.1495788507918193,0.8102628764408345,0.029556894771051338,5 years
TLS,MIROC6,SSP3-7.0,r5i1p1f1,2032,-0.0214929605527068,255.39404424457402,-0.5770282109664748,0.08072515409125545,0.010755475962590182,10 years
TLS,MIROC6,SSP3-7.0,r5i1p1f1,2037,-0.005270995341637428,222.51385704306836,-0.2165218057136149,0.4382816264622853,0.0065916284840073875,15 years
TLS,MIROC6,SSP3-7.0,r5i1p1f1,2042,-0.004393672087034285,220.7342793583054,-0.23662881129007404,0.31515877147375915,0.004252176951855302,20 years
TLS,MIROC6,SSP3-7.0,r6i1p1f1,2027,-0.003255647632335013,218.50858142992965,-0.02421056983970399,0.9691771567821821,0.07761478101822658,5 years
TLS,MIROC6,SSP3-7.0,r6i1p1f1,2032,-0.02858717886719529,269.785154229364,-0.4726929311271704,0.16769723185005722,0.0188423512569337,10 years
TLS,MIROC6,SSP3-7.0,r6i1p1f1,2037,-0.005704795223867722,223.41176519911835,-0.16929584122484329,0.5463907836180073,0.00921101498464055,15 years
TLS,MIROC6,SSP3-7.0,r6i1p1f1,2042,-0.00444090029718374,220.84819385946383,-0.19463227361870358,0.4109154868083388,0.005275141906854553,20 years
TLS,MIROC6,SSP3-7.0,r7i1p1f1,2027,-0.013549835069704842,239.36739271242243,-0.10636462872839789,0.8648281422883196,0.07313166641660189,5 years
TLS,MIROC6,SSP3-7.0,r50i1p1f1,2037,-0.007799201739718292,227.65810390193175,-0.2934535089613297,0.28844497139008574,0.00704668656757731,15 years
TLS,MIROC6,SSP3-7.0,r7i1p1f1,2032,-0.026270382125390637,265.1026560532902,-0.429889627126141,0.21498191077493056,0.01950721001841478,10 years
TLS,MIROC6,SSP3-7.0,r7i1p1f1,2042,-0.00392355810772358,219.8059179484676,-0.16432297737457943,0.4887581550857194,0.005551387020499234,20 years
TLS,MIROC6,SSP3-7.0,r8i1p1f1,2027,-0.0547788822534244,322.8548264355548,-0.5946090736083908,0.2902619438309384,0.04276467090710849,5 years
TLS,MIROC6,SSP3-7.0,r8i1p1f1,2032,-0.024646658376377504,261.8391779175605,-0.6086101813021416,0.06186941939837899,0.011360671633124673,10 years
TLS,MIROC6,SSP3-7.0,r8i1p1f1,2037,-0.015876516426378575,244.05885182781563,-0.563609339475751,0.02866503184854856,0.006453676788791397,15 years
TLS,MIROC6,SSP3-7.0,r8i1p1f1,2042,-0.00979352409500242,231.72355458977606,-0.4716992464202522,0.03575641907970614,0.004315068655576693,20 years
TLS,MIROC6,SSP3-7.0,r9i1p1f1,2027,-0.04670629793017156,306.5323455519963,-0.8879953470118189,0.04423373696537013,0.013964410921596147,5 years
TLS,MIROC6,SSP3-7.0,r9i1p1f1,2032,-0.03806623331284672,289.04213435084415,-0.7130775359374736,0.020612283060578763,0.013232105123446568,10 years
TLS,MIROC6,SSP3-7.0,r9i1p1f1,2037,-0.015389889372928015,243.08759572828052,-0.4854989306929827,0.06656477054442514,0.0076860792262229,15 years
TLS,MIROC6,SSP3-7.0,r9i1p1f1,2042,-0.008573392352572382,229.26428831184782,-0.3826159994229724,0.09591497569286284,0.004879572719267615,20 years
TLS,MIROC6,SSP2-4.5,r7i1p1f1,2042,-0.008091496253394106,228.30789466679983,-0.33387786379485207,0.15024309333921754,0.005384432344375223,20 years
TLS,MIROC6,SSP3-7.0,r7i1p1f1,2037,-0.008231769146179296,228.54403266222343,-0.2325560398339058,0.4042394380865272,0.009548179093069339,15 years
TLS,MIROC6,SSP3-7.0,r50i1p1f1,2032,-0.016401847383802747,245.09233032425126,-0.391856441536195,0.2627530757176281,0.013615107041177266,10 years
TLS,MIROC6,SSP3-7.0,r50i1p1f1,2027,-0.020867925540989065,254.13698537566418,-0.22952739285492302,0.7103433505104255,0.05108952127550899,5 years
TLS,MIROC6,SSP3-7.0,r4i1p1f1,2037,-0.01719906451423928,246.7602429892056,-0.42475560812463387,0.11452620996336046,0.01016694354459261,15 years
TLS,MIROC6,SSP3-7.0,r44i1p1f1,2042,-0.00745240449090263,226.9718236670602,-0.2982362958614231,0.20153948824705348,0.005621756027966145,20 years
TLS,MIROC6,SSP3-7.0,r45i1p1f1,2027,-0.05317288062226169,319.5968036174177,-0.7256624151423325,0.16520728198790438,0.029108210512442178,5 years
TLS,MIROC6,SSP3-7.0,r45i1p1f1,2032,-0.028351863328033015,269.3511715023136,-0.6197443977956888,0.05598565151092372,0.012693607266923023,10 years
TLS,MIROC6,SSP3-7.0,r45i1p1f1,2037,-0.013426917274094712,239.10427336459958,-0.4850683264531216,0.06684224439129179,0.006713511550904798,15 years
TLS,MIROC6,SSP3-7.0,r45i1p1f1,2042,-0.007014588401846892,226.0990469931894,-0.35261403609206965,0.12729244485843705,0.004387679824863118,20 years
TLS,MIROC6,SSP3-7.0,r46i1p1f1,2027,-0.01935590702134391,251.1141465186395,-0.1766682136901402,0.7762347143174123,0.062259973874425376,5 years
TLS,MIROC6,SSP3-7.0,r46i1p1f1,2032,-0.025051963777842492,262.64034410735076,-0.5002913361884965,0.14084457784040547,0.015329219389284474,10 years
TLS,MIROC6,SSP3-7.0,r46i1p1f1,2037,-0.011048605457053537,234.25608616631993,-0.3411870858566203,0.21330139919881067,0.00844245856844648,15 years
TLS,MIROC6,SSP3-7.0,r46i1p1f1,2042,-0.006017841644285697,224.0544953307765,-0.2707758840322992,0.2482104474112911,0.005042657991543806,20 years
TLS,MIROC6,SSP3-7.0,r47i1p1f1,2027,-0.05854467277602282,330.47879161624036,-0.4565788467184617,0.43954768257855426,0.06586371725115521,5 years
TLS,MIROC6,SSP3-7.0,r47i1p1f1,2032,-0.027153831041584565,266.9174419138433,-0.4952566642743034,0.14553224574482188,0.016840266492335235,10 years
TLS,MIROC6,SSP3-7.0,r47i1p1f1,2037,-0.009936089226490452,232.01565508932268,-0.278721336106208,0.31443824540851406,0.009495396188388893,15 years
TLS,MIROC6,SSP3-7.0,r47i1p1f1,2042,-0.004613743336827206,221.21754299867058,-0.18961006770997438,0.42332548056234964,0.005631254030062736,20 years
TLS,MIROC6,SSP3-7.0,r48i1p1f1,2027,-0.0729965670417073,359.7133168334342,-0.6460501965299724,0.23890502392995308,0.04979295735315689,5 years
TLS,MIROC6,SSP3-7.0,r48i1p1f1,2032,-0.023152497248267512,258.7842410179735,-0.4490966300887704,0.19291318943804825,0.016285437841471177,10 years
TLS,MIROC6,SSP3-7.0,r48i1p1f1,2037,-0.011489263673461737,235.14725762120992,-0.35600332499814774,0.19279698569894402,0.008364474390299513,15 years
TLS,MIROC6,SSP3-7.0,r48i1p1f1,2042,-0.00625415365348248,224.53099676318672,-0.2772859277409166,0.2365713843612975,0.005107775303374443,20 years
TLS,MIROC6,SSP3-7.0,r49i1p1f1,2027,-0.0762417796696326,366.29166797860125,-0.851195465082357,0.06734708757453779,0.02714171706781075,5 years
TLS,MIROC6,SSP3-7.0,r49i1p1f1,2032,-0.04713546435265863,307.37565537726954,-0.7836722677649031,0.007311362419205576,0.013209365183326974,10 years
TLS,MIROC6,SSP3-7.0,r49i1p1f1,2037,-0.01109305992969567,234.33521392553558,-0.3008118097401937,0.27595499013128505,0.009754142102204,15 years
TLS,MIROC6,SSP3-7.0,r49i1p1f1,2042,-0.005765734922319294,223.52903022085772,-0.2352250473633036,0.3181226678689562,0.00561532280579939,20 years
TLS,MIROC6,SSP3-7.0,r4i1p1f1,2027,-0.02907621267707157,270.84071631790374,-0.24764008360700607,0.6879478807432025,0.06567706729633636,5 years
TLS,MIROC6,SSP3-7.0,r4i1p1f1,2032,-0.036634882999159187,286.1464890349903,-0.5668345411034745,0.0875193082746743,0.018824870014986818,10 years
TLS,MIROC6,SSP3-7.0,r32i1p1f1,2037,-0.002800567961046596,217.48622332273328,-0.08834998195374318,0.7542006622854422,0.00875722149661727,15 years
TLS,MIROC6,SSP3-7.0,r32i1p1f1,2032,-0.024024400204893593,260.5005443988588,-0.4870585686285976,0.15336625614944632,0.015230855533546889,10 years
TLS,MIROC6,SSP3-7.0,r4i1p1f1,2042,-0.01113254231063921,234.45799187004252,-0.39776295133880374,0.08242091397277393,0.0060524926335277125,20 years
TLS,MIROC6,SSP3-7.0,r31i1p1f1,2042,-0.00512246876137871,222.2517388611871,-0.21168667713857328,0.37027994618651816,0.00557434879674231,20 years
TLS,MIROC6,SSP3-7.0,r15i1p1f1,2027,-0.026334417990125304,265.17758525803276,-0.4142463144288316,0.48806412557271633,0.03340600077041787,5 years
TLS,MIROC6,SSP3-7.0,r15i1p1f1,2032,-0.02679699642717975,266.14820199061626,-0.5013400136804016,0.1398799607503926,0.01635123448111367,10 years
TLS,MIROC6,SSP3-7.0,r15i1p1f1,2037,-0.007903267618431997,227.86004707588688,-0.22855678089815806,0.4125969437844348,0.009336637578081928,15 years
TLS,MIROC6,SSP3-7.0,r15i1p1f1,2042,-0.0007780831469195752,213.4091814380359,-0.032451341397249166,0.8919657221233155,0.005648437229164942,20 years
TLS,MIROC6,SSP3-7.0,r16i1p1f1,2027,-0.02757967453079573,267.7255788805416,-0.23073383030407368,0.7088484956160009,0.06714870166308702,5 years
TLS,MIROC6,SSP3-7.0,r16i1p1f1,2032,-0.022383900409806243,257.215893097626,-0.3769376314204615,0.2829533676770599,0.01944662187142443,10 years
TLS,MIROC6,SSP3-7.0,r16i1p1f1,2037,-0.004548674723536043,221.07160926245874,-0.12621173988871004,0.6540024405042679,0.009915773077753076,15 years
TLS,MIROC6,SSP3-7.0,r16i1p1f1,2042,-0.003299805792128291,218.54180927002434,-0.1280826831893785,0.5904764470242603,0.006022403208840794,20 years
TLS,MIROC6,SSP3-7.0,r17i1p1f1,2027,-0.08078247606947571,375.495702487402,-0.8148676457944444,0.09292093616281184,0.03317669344072689,5 years
TLS,MIROC6,SSP3-7.0,r17i1p1f1,2032,-0.03574327688075655,284.3139783303478,-0.6663146516805807,0.0353974066621346,0.014142203560849631,10 years
TLS,MIROC6,SSP3-7.0,r14i1p1f1,2042,-0.005197079374650037,222.4037257119198,-0.22140410013509254,0.348188355804792,0.005395394203309851,20 years
TLS,MIROC6,SSP3-7.0,r17i1p1f1,2037,-0.009145457680432704,230.41436046128695,-0.2731834097266931,0.3245475751742537,0.008931766240802967,15 years
TLS,MIROC6,SSP3-7.0,r18i1p1f1,2027,-0.09122053438930494,396.6410069237521,-0.8403940915214702,0.07468384711870274,0.033964786717579847,5 years
TLS,MIROC6,SSP3-7.0,r18i1p1f1,2032,-0.036439305892693175,285.7434519621797,-0.6023356834351785,0.06535740986966128,0.01707346125625863,10 years
TLS,MIROC6,SSP3-7.0,r18i1p1f1,2037,-0.012059577613332095,236.3321697955049,-0.3385973429959034,0.2170218105580443,0.009294688122097182,15 years
TLS,MIROC6,SSP3-7.0,r18i1p1f1,2042,-0.007674982434181808,227.43840354732362,-0.31027778656821203,0.18305771329116155,0.005542545267369772,20 years
TLS,MIROC6,SSP3-7.0,r19i1p1f1,2027,-0.08592072840779963,385.88836726105694,-0.735973793064168,0.15624607317605743,0.04563205984314395,5 years
TLS,MIROC6,SSP3-7.0,r19i1p1f1,2032,-0.041560926434993234,296.08339542318635,-0.6526521399381927,0.040791106393748416,0.01705813310866717,10 years
TLS,MIROC6,SSP3-7.0,r19i1p1f1,2037,-0.01163720036689284,235.44009775696188,-0.2931447020226794,0.28897633957356544,0.010526490608901958,15 years
TLS,MIROC6,SSP3-7.0,r19i1p1f1,2042,-0.006292102945727921,224.59963097195555,-0.23201809871694248,0.32495612937809737,0.006217585125119289,20 years
TLS,MIROC6,SSP3-7.0,r1i1p1f1,2027,0.0025951486864130404,206.63606503218796,0.034086076363323115,0.9566086651893577,0.04393110870831707,5 years
